,comparison,ratio,p-value,Log fold change (base 2),-Log p-value (base 10)
91,Orco +/+ shuffle vs. Orco -/- vl1,9.0,0.0002924155758851874,3.169925001442312,8.137334562406211
92,Orco +/+ shuffle vs. Orco -/- vl2a,0.5,0.10938896438141417,-1.0,2.212845268109676
93,Orco +/+ shuffle vs. Orco -/- vl2p,0.85,0.7304285798317409,-0.23446525363702297,0.31412382145301415
94,Orco +/+ shuffle vs. Orco -/- vm1,2.6666666666666665,0.04614514847729844,1.4150374992788437,3.0759634486449294
95,Orco +/+ shuffle vs. Orco -/- vm2,0.8571428571428571,1.0,-0.22239242133644802,0.0
96,Orco +/+ shuffle vs. Orco -/- vm3,0.8,0.8102155801029018,-0.3219280948873623,0.2104549184516344
97,Orco +/+ shuffle vs. Orco -/- vm4,1.6666666666666667,0.29241110834922274,0.7369655941662062,1.229594561577705
98,Orco +/+ shuffle vs. Orco -/- vm5d,1.5384615384615385,0.27538251203956254,0.6214883767462702,1.2895941949232603
99,Orco +/+ shuffle vs. Orco -/- vm5v,0.631578947368421,0.26163493430557283,-0.6629650127224294,1.3408051273914452
100,Orco +/+ shuffle vs. Orco -/- vm7d,2.0,0.13914875099967658,1.0,1.9722117669781059
101,Orco +/+ shuffle vs. Orco -/- vm7v,4.25,0.005817282789442791,2.0874628412503395,5.146922000924889
102,Orco +/+ shuffle vs. Orco +/+ fixed d,0.5833333333333334,0.12394549313278624,-0.777607578663552,2.0879133815267656
103,Orco +/+ shuffle vs. Orco +/+ fixed da1,1.0476190476190477,1.0,0.06711419585853703,0.0
104,Orco +/+ shuffle vs. Orco +/+ fixed da2,0.0,1.1573736667645875e-06,-inf,13.669357200126514
105,Orco +/+ shuffle vs. Orco +/+ fixed da3,5.5,0.020401029390468246,2.4594316186372973,3.8921699190879746
106,Orco +/+ shuffle vs. Orco +/+ fixed da4l,1.8,0.4155335222431791,0.8479969065549501,0.8781919886554032
107,Orco +/+ shuffle vs. Orco +/+ fixed da4m,2.75,0.11156276084830738,1.4594316186372973,2.193167968874824
108,Orco +/+ shuffle vs. Orco +/+ fixed dc1,0.5135135135135135,0.01375457500374622,-0.9615258521853643,4.2863837826659115
109,Orco +/+ shuffle vs. Orco +/+ fixed dc2,1.2142857142857142,0.7089887224730524,0.2801079191927352,0.34391565882044683
110,Orco +/+ shuffle vs. Orco +/+ fixed dc3,0.8095238095238095,0.6094556202025603,-0.3048545815284209,0.4951891461612887
111,Orco +/+ shuffle vs. Orco +/+ fixed dc4,1.2,0.7167824247887238,0.2630344058337938,0.3329829366109573
112,Orco +/+ shuffle vs. Orco +/+ fixed dl1,0.5151515151515151,0.022599236773785475,-0.9569312781081141,3.7898391443455917
113,Orco +/+ shuffle vs. Orco +/+ fixed dl2d,0.6666666666666666,0.34271306144799435,-0.5849625007211563,1.0708617374692633
114,Orco +/+ shuffle vs. Orco +/+ fixed dl2v,2.3333333333333335,0.10620863572854201,1.222392421336448,2.2423498577689234
115,Orco +/+ shuffle vs. Orco +/+ fixed dl3,1.5384615384615385,0.27538251203956254,0.6214883767462702,1.2895941949232603
116,Orco +/+ shuffle vs. Orco +/+ fixed dl4,3.0,0.03647232177179344,1.584962500721156,3.3112016136764466
117,Orco +/+ shuffle vs. Orco +/+ fixed dl5,0.6666666666666666,0.4091921332978344,-0.5849625007211563,0.893570469679308
118,Orco +/+ shuffle vs. Orco +/+ fixed dm1,0.75,0.4150540324339468,-0.4150374992788438,0.8793465685905292
119,Orco +/+ shuffle vs. Orco +/+ fixed dm2,1.375,0.6394096021952577,0.45943161863729726,0.44721002496015283
120,Orco +/+ shuffle vs. Orco +/+ fixed dm3,6.333333333333333,0.0006193237093776089,2.662965012722429,7.386882466597404
121,Orco +/+ shuffle vs. Orco +/+ fixed dm4,5.25,0.0006288040256360675,2.3923174227787602,7.371690914776788
122,Orco +/+ shuffle vs. Orco +/+ fixed dm5,0.875,0.8498006309539052,-0.19264507794239588,0.16275350882828982
123,Orco +/+ shuffle vs. Orco +/+ fixed dm6,1.25,0.5271513985566658,0.32192809488736235,0.640267487910121
124,Orco +/+ shuffle vs. Orco +/+ fixed dp1l,1.6153846153846154,0.20896942135363708,0.6918777046376682,1.565567347034319
125,Orco +/+ shuffle vs. Orco +/+ fixed dp1m,0.5333333333333333,0.040678236918222435,-0.9068905956085186,3.2020620490010128
126,Orco +/+ shuffle vs. Orco +/+ fixed v,0.0,0.0004119833403449998,-inf,7.794527645488133
127,Orco +/+ shuffle vs. Orco +/+ fixed va1d,0.5833333333333334,0.34745430851795306,-0.777607578663552,1.0571221089016407
128,Orco +/+ shuffle vs. Orco +/+ fixed va1v,1.7142857142857142,0.34745430851795306,0.777607578663552,1.0571221089016407
129,Orco +/+ shuffle vs. Orco +/+ fixed va2,1.3076923076923077,0.5696909205352508,0.38702312310924725,0.5626613098963504
130,Orco +/+ shuffle vs. Orco +/+ fixed va3,0.68,0.25336440045058783,-0.5563933485243852,1.372926508531142
131,Orco +/+ shuffle vs. Orco +/+ fixed va4,1.25,0.8102155801029018,0.32192809488736235,0.2104549184516344
132,Orco +/+ shuffle vs. Orco +/+ fixed va5,0.625,0.31057704556343035,-0.6780719051126377,1.169323274529039
133,Orco +/+ shuffle vs. Orco +/+ fixed va6,0.6521739130434783,0.23228226538124394,-0.6166713604484944,1.459801985722144
134,Orco +/+ shuffle vs. Orco +/+ fixed va7l,1.0,1.0,0.0,0.0
135,Orco +/+ shuffle vs. Orco +/+ fixed va7m,0.8125,0.7004087853974985,-0.2995602818589078,0.3560911352489103
136,Orco +/+ shuffle vs. Orco +/+ fixed vc1,1.0833333333333333,1.0,0.11547721741993588,0.0
137,Orco +/+ shuffle vs. Orco +/+ fixed vc2,1.625,0.3703219216572641,0.7004397181410922,0.9933825930922442
138,Orco +/+ shuffle vs. Orco +/+ fixed vc3l,0.7058823529411765,0.44107013371925113,-0.5025003405291831,0.8185513828027713
139,Orco +/+ shuffle vs. Orco +/+ fixed vc3m,3.2,0.022818685565529014,1.6780719051126378,3.780175536315439
140,Orco +/+ shuffle vs. Orco +/+ fixed vc4,0.55,0.13357144232975013,-0.862496476250065,2.013118795745292
141,Orco +/+ shuffle vs. Orco +/+ fixed vc5,1.0,1.0,0.0,0.0
142,Orco +/+ shuffle vs. Orco +/+ fixed vl1,18.0,5.3302780630892344e-05,4.169925001442312,9.839522058718124
143,Orco +/+ shuffle vs. Orco +/+ fixed vl2a,0.8181818181818182,0.8192315853523984,-0.2895066171949848,0.1993884691017933
144,Orco +/+ shuffle vs. Orco +/+ fixed vl2p,1.0,1.0,0.0,0.0
145,Orco +/+ shuffle vs. Orco +/+ fixed vm1,1.6,0.31057704556343035,0.6780719051126377,1.169323274529039
146,Orco +/+ shuffle vs. Orco +/+ fixed vm2,0.46153846153846156,0.15685137067687466,-1.1154772174199359,1.8524566056085314
147,Orco +/+ shuffle vs. Orco +/+ fixed vm3,1.1428571428571428,1.0,0.19264507794239583,0.0
148,Orco +/+ shuffle vs. Orco +/+ fixed vm4,0.75,0.4795470328208416,-0.4150374992788438,0.7349133022512757
149,Orco +/+ shuffle vs. Orco +/+ fixed vm5d,0.9523809523809523,1.0,-0.07038932789139803,0.0
150,Orco +/+ shuffle vs. Orco +/+ fixed vm5v,0.631578947368421,0.26163493430557283,-0.6629650127224294,1.3408051273914452
